;bron.@id;bron.@type;@type;@id;RelatieObject.bron;RelatieObject.doel;RelatieObject.typeURI;RelatieObject.doelAssetId;RelatieObject.assetId;RelatieObject.bronAssetId;AIMDBStatus.isActief;RelatieObject.bron.@type;RelatieObject.bron.@id;RelatieObject.bron.uuid;RelatieObject.doel.@type;RelatieObject.doel.@id;RelatieObject.doel.uuid;doel.@id;doel.@type;doel.loc:Locatie.geometrie
232;https://data.awvvlaanderen.be/id/asset/4c9f5079-c3d2-4e59-9aa5-4e52cd1a15f8-b25kZXJkZWVsI05ldHdlcmtrYWFydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/155a85cb-a814-4a06-8678-1577756330cf-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart', '@id': 'https://data.awvvlaanderen.be/id/asset/4c9f5079-c3d2-4e59-9aa5-4e52cd1a15f8-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/5d82ea5c-9abc-4002-9945-363529cb5f0d-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '5d82ea5c-9abc-4002-9945-363529cb5f0d-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '155a85cb-a814-4a06-8678-1577756330cf-b25kZXJkZWVsI0JldmVzdGlnaW5n'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '4c9f5079-c3d2-4e59-9aa5-4e52cd1a15f8-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://data.awvvlaanderen.be/id/asset/4c9f5079-c3d2-4e59-9aa5-4e52cd1a15f8-b25kZXJkZWVsI05ldHdlcmtrYWFydA;4c9f5079-c3d2-4e59-9aa5-4e52cd1a15f8;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/5d82ea5c-9abc-4002-9945-363529cb5f0d-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;5d82ea5c-9abc-4002-9945-363529cb5f0d;https://data.awvvlaanderen.be/id/asset/5d82ea5c-9abc-4002-9945-363529cb5f0d-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
233;https://data.awvvlaanderen.be/id/asset/4e1c742a-ec57-4240-9f65-d3d403e51b71-b25kZXJkZWVsI05ldHdlcmtrYWFydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/691b58ed-d4e4-43c2-b88f-557b16f1cfd1-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart', '@id': 'https://data.awvvlaanderen.be/id/asset/4e1c742a-ec57-4240-9f65-d3d403e51b71-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/e55125c4-f5c2-48fe-98c8-7efc6a1c37be-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'e55125c4-f5c2-48fe-98c8-7efc6a1c37be-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '691b58ed-d4e4-43c2-b88f-557b16f1cfd1-b25kZXJkZWVsI0JldmVzdGlnaW5n'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '4e1c742a-ec57-4240-9f65-d3d403e51b71-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://data.awvvlaanderen.be/id/asset/4e1c742a-ec57-4240-9f65-d3d403e51b71-b25kZXJkZWVsI05ldHdlcmtrYWFydA;4e1c742a-ec57-4240-9f65-d3d403e51b71;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/e55125c4-f5c2-48fe-98c8-7efc6a1c37be-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;e55125c4-f5c2-48fe-98c8-7efc6a1c37be;https://data.awvvlaanderen.be/id/asset/e55125c4-f5c2-48fe-98c8-7efc6a1c37be-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
235;https://data.awvvlaanderen.be/id/asset/500b3fc4-721b-4945-87dd-adde682555f1-b25kZXJkZWVsI05ldHdlcmtrYWFydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/78ac47b7-f293-4cfc-a9f6-16a05d1b4514-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart', '@id': 'https://data.awvvlaanderen.be/id/asset/500b3fc4-721b-4945-87dd-adde682555f1-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/53c45b49-19bf-4c96-93e7-50e81ee59b3a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '53c45b49-19bf-4c96-93e7-50e81ee59b3a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '78ac47b7-f293-4cfc-a9f6-16a05d1b4514-b25kZXJkZWVsI0JldmVzdGlnaW5n'};{'DtcIdentificator.identificator': '500b3fc4-721b-4945-87dd-adde682555f1-b25kZXJkZWVsI05ldHdlcmtrYWFydA', 'DtcIdentificator.toegekendDoor': 'AWV'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://data.awvvlaanderen.be/id/asset/500b3fc4-721b-4945-87dd-adde682555f1-b25kZXJkZWVsI05ldHdlcmtrYWFydA;500b3fc4-721b-4945-87dd-adde682555f1;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/53c45b49-19bf-4c96-93e7-50e81ee59b3a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;53c45b49-19bf-4c96-93e7-50e81ee59b3a;https://data.awvvlaanderen.be/id/asset/53c45b49-19bf-4c96-93e7-50e81ee59b3a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
244;https://data.awvvlaanderen.be/id/asset/66ff5da1-0200-42ca-8312-2fe56e684722-b25kZXJkZWVsI05ldHdlcmtrYWFydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/21eff3d9-3e2b-40a6-9911-cca15ee5b842-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart', '@id': 'https://data.awvvlaanderen.be/id/asset/66ff5da1-0200-42ca-8312-2fe56e684722-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/10f5de93-bcd5-4c31-b11f-4951f3e92460-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '10f5de93-bcd5-4c31-b11f-4951f3e92460-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '21eff3d9-3e2b-40a6-9911-cca15ee5b842-b25kZXJkZWVsI0JldmVzdGlnaW5n'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '66ff5da1-0200-42ca-8312-2fe56e684722-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://data.awvvlaanderen.be/id/asset/66ff5da1-0200-42ca-8312-2fe56e684722-b25kZXJkZWVsI05ldHdlcmtrYWFydA;66ff5da1-0200-42ca-8312-2fe56e684722;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/10f5de93-bcd5-4c31-b11f-4951f3e92460-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;10f5de93-bcd5-4c31-b11f-4951f3e92460;https://data.awvvlaanderen.be/id/asset/10f5de93-bcd5-4c31-b11f-4951f3e92460-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
256;https://data.awvvlaanderen.be/id/asset/7ef55b1f-08f8-4f91-ae83-c473d25d23d6-b25kZXJkZWVsI05ldHdlcmtrYWFydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/729ef5e7-929a-4835-b9f8-e3d29cec8a9a-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart', '@id': 'https://data.awvvlaanderen.be/id/asset/7ef55b1f-08f8-4f91-ae83-c473d25d23d6-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/0d932c8c-c41a-4ecc-ac1c-eea4dc10cfd3-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '0d932c8c-c41a-4ecc-ac1c-eea4dc10cfd3-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '729ef5e7-929a-4835-b9f8-e3d29cec8a9a-b25kZXJkZWVsI0JldmVzdGlnaW5n'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '7ef55b1f-08f8-4f91-ae83-c473d25d23d6-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://data.awvvlaanderen.be/id/asset/7ef55b1f-08f8-4f91-ae83-c473d25d23d6-b25kZXJkZWVsI05ldHdlcmtrYWFydA;7ef55b1f-08f8-4f91-ae83-c473d25d23d6;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/0d932c8c-c41a-4ecc-ac1c-eea4dc10cfd3-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;0d932c8c-c41a-4ecc-ac1c-eea4dc10cfd3;https://data.awvvlaanderen.be/id/asset/0d932c8c-c41a-4ecc-ac1c-eea4dc10cfd3-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
257;https://data.awvvlaanderen.be/id/asset/833aa73c-ee9d-4a5d-ac4c-1dfb3bc7da36-b25kZXJkZWVsI05ldHdlcmtrYWFydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/39dc89de-9c5e-4ddc-8d64-fee7a359a6a9-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart', '@id': 'https://data.awvvlaanderen.be/id/asset/833aa73c-ee9d-4a5d-ac4c-1dfb3bc7da36-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/2868cf69-db45-4d96-9942-5ab4ea5c6451-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '2868cf69-db45-4d96-9942-5ab4ea5c6451-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '39dc89de-9c5e-4ddc-8d64-fee7a359a6a9-b25kZXJkZWVsI0JldmVzdGlnaW5n'};{'DtcIdentificator.identificator': '833aa73c-ee9d-4a5d-ac4c-1dfb3bc7da36-b25kZXJkZWVsI05ldHdlcmtrYWFydA', 'DtcIdentificator.toegekendDoor': 'AWV'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://data.awvvlaanderen.be/id/asset/833aa73c-ee9d-4a5d-ac4c-1dfb3bc7da36-b25kZXJkZWVsI05ldHdlcmtrYWFydA;833aa73c-ee9d-4a5d-ac4c-1dfb3bc7da36;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/2868cf69-db45-4d96-9942-5ab4ea5c6451-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;2868cf69-db45-4d96-9942-5ab4ea5c6451;https://data.awvvlaanderen.be/id/asset/2868cf69-db45-4d96-9942-5ab4ea5c6451-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
263;https://data.awvvlaanderen.be/id/asset/959fa89b-b7ff-4264-b118-a1eeebe03464-b25kZXJkZWVsI05ldHdlcmtrYWFydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/0084fc35-819e-4de6-ace3-0f9b98ee7d4e-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart', '@id': 'https://data.awvvlaanderen.be/id/asset/959fa89b-b7ff-4264-b118-a1eeebe03464-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/76308cd7-9865-4976-9954-95fd384ab847-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '76308cd7-9865-4976-9954-95fd384ab847-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '0084fc35-819e-4de6-ace3-0f9b98ee7d4e-b25kZXJkZWVsI0JldmVzdGlnaW5n'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '959fa89b-b7ff-4264-b118-a1eeebe03464-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://data.awvvlaanderen.be/id/asset/959fa89b-b7ff-4264-b118-a1eeebe03464-b25kZXJkZWVsI05ldHdlcmtrYWFydA;959fa89b-b7ff-4264-b118-a1eeebe03464;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/76308cd7-9865-4976-9954-95fd384ab847-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;76308cd7-9865-4976-9954-95fd384ab847;https://data.awvvlaanderen.be/id/asset/76308cd7-9865-4976-9954-95fd384ab847-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
280;https://data.awvvlaanderen.be/id/asset/c48cc0e8-5899-4018-b19a-e96529086ff4-b25kZXJkZWVsI05ldHdlcmtrYWFydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/85c3fdaf-8990-4994-80e7-77fa58d7a618-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart', '@id': 'https://data.awvvlaanderen.be/id/asset/c48cc0e8-5899-4018-b19a-e96529086ff4-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/4f26de5b-94d9-40b5-bd19-ba38631d63ab-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '4f26de5b-94d9-40b5-bd19-ba38631d63ab-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '85c3fdaf-8990-4994-80e7-77fa58d7a618-b25kZXJkZWVsI0JldmVzdGlnaW5n'};{'DtcIdentificator.identificator': 'c48cc0e8-5899-4018-b19a-e96529086ff4-b25kZXJkZWVsI05ldHdlcmtrYWFydA', 'DtcIdentificator.toegekendDoor': 'AWV'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://data.awvvlaanderen.be/id/asset/c48cc0e8-5899-4018-b19a-e96529086ff4-b25kZXJkZWVsI05ldHdlcmtrYWFydA;c48cc0e8-5899-4018-b19a-e96529086ff4;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/4f26de5b-94d9-40b5-bd19-ba38631d63ab-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;4f26de5b-94d9-40b5-bd19-ba38631d63ab;https://data.awvvlaanderen.be/id/asset/4f26de5b-94d9-40b5-bd19-ba38631d63ab-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
284;https://data.awvvlaanderen.be/id/asset/cd727bca-366f-40b4-8911-d08b4c670184-b25kZXJkZWVsI05ldHdlcmtrYWFydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/5e00cc39-31ed-421b-9ed7-cc04a4d9fb41-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart', '@id': 'https://data.awvvlaanderen.be/id/asset/cd727bca-366f-40b4-8911-d08b4c670184-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/e5280fb5-7fe6-43f1-9670-6c9133a4c012-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;{'DtcIdentificator.identificator': 'e5280fb5-7fe6-43f1-9670-6c9133a4c012-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '5e00cc39-31ed-421b-9ed7-cc04a4d9fb41-b25kZXJkZWVsI0JldmVzdGlnaW5n'};{'DtcIdentificator.identificator': 'cd727bca-366f-40b4-8911-d08b4c670184-b25kZXJkZWVsI05ldHdlcmtrYWFydA', 'DtcIdentificator.toegekendDoor': 'AWV'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://data.awvvlaanderen.be/id/asset/cd727bca-366f-40b4-8911-d08b4c670184-b25kZXJkZWVsI05ldHdlcmtrYWFydA;cd727bca-366f-40b4-8911-d08b4c670184;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/e5280fb5-7fe6-43f1-9670-6c9133a4c012-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;e5280fb5-7fe6-43f1-9670-6c9133a4c012;https://data.awvvlaanderen.be/id/asset/e5280fb5-7fe6-43f1-9670-6c9133a4c012-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
301;https://data.awvvlaanderen.be/id/asset/01b980ae-ecf0-4595-a5a9-f910b4d1bd25-b25kZXJkZWVsI05ldHdlcmtrYWFydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/1929f665-8f3b-4f53-8c6a-5da0410a07af-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart', '@id': 'https://data.awvvlaanderen.be/id/asset/01b980ae-ecf0-4595-a5a9-f910b4d1bd25-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/bcbade3e-ba27-4509-ade4-ba0324af6f7c-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'bcbade3e-ba27-4509-ade4-ba0324af6f7c-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.identificator': '1929f665-8f3b-4f53-8c6a-5da0410a07af-b25kZXJkZWVsI0JldmVzdGlnaW5n', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '01b980ae-ecf0-4595-a5a9-f910b4d1bd25-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://data.awvvlaanderen.be/id/asset/01b980ae-ecf0-4595-a5a9-f910b4d1bd25-b25kZXJkZWVsI05ldHdlcmtrYWFydA;01b980ae-ecf0-4595-a5a9-f910b4d1bd25;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/bcbade3e-ba27-4509-ade4-ba0324af6f7c-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;bcbade3e-ba27-4509-ade4-ba0324af6f7c;https://data.awvvlaanderen.be/id/asset/bcbade3e-ba27-4509-ade4-ba0324af6f7c-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
302;https://data.awvvlaanderen.be/id/asset/01d2cd53-712d-4a3c-9003-9e4795fcc2eb-b25kZXJkZWVsI05ldHdlcmtrYWFydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/2048ea25-5219-4801-9742-66ec4da84d1e-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart', '@id': 'https://data.awvvlaanderen.be/id/asset/01d2cd53-712d-4a3c-9003-9e4795fcc2eb-b25kZXJkZWVsI05ldHdlcmtrYWFydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/ac0da9a1-1fa3-44c7-9e98-b89af4bef5fa-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'ac0da9a1-1fa3-44c7-9e98-b89af4bef5fa-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.identificator': '2048ea25-5219-4801-9742-66ec4da84d1e-b25kZXJkZWVsI0JldmVzdGlnaW5n', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.identificator': '01d2cd53-712d-4a3c-9003-9e4795fcc2eb-b25kZXJkZWVsI05ldHdlcmtrYWFydA', 'DtcIdentificator.toegekendDoor': 'AWV'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkkaart;https://data.awvvlaanderen.be/id/asset/01d2cd53-712d-4a3c-9003-9e4795fcc2eb-b25kZXJkZWVsI05ldHdlcmtrYWFydA;01d2cd53-712d-4a3c-9003-9e4795fcc2eb;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/ac0da9a1-1fa3-44c7-9e98-b89af4bef5fa-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;ac0da9a1-1fa3-44c7-9e98-b89af4bef5fa;https://data.awvvlaanderen.be/id/asset/ac0da9a1-1fa3-44c7-9e98-b89af4bef5fa-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
