;bron.@id;bron.@type;@type;@id;RelatieObject.bron;RelatieObject.doel;RelatieObject.doelAssetId;RelatieObject.typeURI;RelatieObject.assetId;RelatieObject.bronAssetId;AIMDBStatus.isActief;RelatieObject.bron.@type;RelatieObject.bron.@id;RelatieObject.bron.uuid;RelatieObject.doel.@type;RelatieObject.doel.@id;RelatieObject.doel.uuid;doel.@id;doel.@type;doel.loc:Locatie.geometrie
492;https://data.awvvlaanderen.be/id/asset/f02792ca-45e4-4e7b-9a92-4e77ac69c3e5-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/17f1af3d-c3ed-4b41-ba06-f7fb4660bf6e-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/f02792ca-45e4-4e7b-9a92-4e77ac69c3e5-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/bf8143cb-9728-4957-9e34-c989c6a86f83-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'bf8143cb-9728-4957-9e34-c989c6a86f83-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '17f1af3d-c3ed-4b41-ba06-f7fb4660bf6e-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'f02792ca-45e4-4e7b-9a92-4e77ac69c3e5-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/f02792ca-45e4-4e7b-9a92-4e77ac69c3e5-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;f02792ca-45e4-4e7b-9a92-4e77ac69c3e5;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/bf8143cb-9728-4957-9e34-c989c6a86f83-bGdjOmluc3RhbGxhdGllI0xT;bf8143cb-9728-4957-9e34-c989c6a86f83;https://data.awvvlaanderen.be/id/asset/bf8143cb-9728-4957-9e34-c989c6a86f83-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
516;https://data.awvvlaanderen.be/id/asset/33d78b98-cab1-4769-911a-b5f92e8b472b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/28a186fb-9571-47b2-84f3-58a0f0e50450-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/33d78b98-cab1-4769-911a-b5f92e8b472b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/fbfd82ff-b639-4fb1-a818-52ac71cd33d6-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'fbfd82ff-b639-4fb1-a818-52ac71cd33d6-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '28a186fb-9571-47b2-84f3-58a0f0e50450-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '33d78b98-cab1-4769-911a-b5f92e8b472b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/33d78b98-cab1-4769-911a-b5f92e8b472b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;33d78b98-cab1-4769-911a-b5f92e8b472b;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/fbfd82ff-b639-4fb1-a818-52ac71cd33d6-bGdjOmluc3RhbGxhdGllI0xT;fbfd82ff-b639-4fb1-a818-52ac71cd33d6;https://data.awvvlaanderen.be/id/asset/fbfd82ff-b639-4fb1-a818-52ac71cd33d6-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
518;https://data.awvvlaanderen.be/id/asset/362aa001-0c80-4e73-9215-2e02f4e90881-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/a8920ee4-84db-4316-ad28-830d35dac875-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/362aa001-0c80-4e73-9215-2e02f4e90881-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/942fc174-6762-4e9e-b628-e52731a52ef6-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '942fc174-6762-4e9e-b628-e52731a52ef6-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'a8920ee4-84db-4316-ad28-830d35dac875-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.identificator': '362aa001-0c80-4e73-9215-2e02f4e90881-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg', 'DtcIdentificator.toegekendDoor': 'AWV'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/362aa001-0c80-4e73-9215-2e02f4e90881-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;362aa001-0c80-4e73-9215-2e02f4e90881;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/942fc174-6762-4e9e-b628-e52731a52ef6-bGdjOmluc3RhbGxhdGllI0xT;942fc174-6762-4e9e-b628-e52731a52ef6;https://data.awvvlaanderen.be/id/asset/942fc174-6762-4e9e-b628-e52731a52ef6-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
520;https://data.awvvlaanderen.be/id/asset/3c479cad-7350-45ad-9de4-9fd7ab14e254-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/03f831b5-19d7-4ec4-8933-707c836ef4d8-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/3c479cad-7350-45ad-9de4-9fd7ab14e254-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/46a66633-f95b-41bd-835b-4cb18ea026d5-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '46a66633-f95b-41bd-835b-4cb18ea026d5-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.identificator': '03f831b5-19d7-4ec4-8933-707c836ef4d8-b25kZXJkZWVsI0hvb3J0Qmlq', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '3c479cad-7350-45ad-9de4-9fd7ab14e254-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/3c479cad-7350-45ad-9de4-9fd7ab14e254-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;3c479cad-7350-45ad-9de4-9fd7ab14e254;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/46a66633-f95b-41bd-835b-4cb18ea026d5-bGdjOmluc3RhbGxhdGllI0xT;46a66633-f95b-41bd-835b-4cb18ea026d5;https://data.awvvlaanderen.be/id/asset/46a66633-f95b-41bd-835b-4cb18ea026d5-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
529;https://data.awvvlaanderen.be/id/asset/5564a06b-ab36-4835-9b99-4de130e27e24-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/9ff66449-90e3-45d0-a7a7-d08f705f4e4b-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/5564a06b-ab36-4835-9b99-4de130e27e24-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#BiF', '@id': 'https://data.awvvlaanderen.be/id/asset/8d4d4ebe-3413-40ac-833a-fe3f5390877a-bGdjOmluc3RhbGxhdGllI0JpRg'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '8d4d4ebe-3413-40ac-833a-fe3f5390877a-bGdjOmluc3RhbGxhdGllI0JpRg'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '9ff66449-90e3-45d0-a7a7-d08f705f4e4b-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '5564a06b-ab36-4835-9b99-4de130e27e24-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/5564a06b-ab36-4835-9b99-4de130e27e24-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;5564a06b-ab36-4835-9b99-4de130e27e24;https://lgc.data.wegenenverkeer.be/ns/installatie#BiF;https://data.awvvlaanderen.be/id/asset/8d4d4ebe-3413-40ac-833a-fe3f5390877a-bGdjOmluc3RhbGxhdGllI0JpRg;8d4d4ebe-3413-40ac-833a-fe3f5390877a;https://data.awvvlaanderen.be/id/asset/8d4d4ebe-3413-40ac-833a-fe3f5390877a-bGdjOmluc3RhbGxhdGllI0JpRg;https://lgc.data.wegenenverkeer.be/ns/installatie#BiF;
530;https://data.awvvlaanderen.be/id/asset/55ce67c1-0eee-443e-873d-da9315f9f68b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/3f789251-07cf-4c60-856b-9f218b02acf3-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/55ce67c1-0eee-443e-873d-da9315f9f68b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/4d195f2d-7c05-442b-a014-a9f83b8c66d2-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '4d195f2d-7c05-442b-a014-a9f83b8c66d2-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '3f789251-07cf-4c60-856b-9f218b02acf3-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '55ce67c1-0eee-443e-873d-da9315f9f68b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/55ce67c1-0eee-443e-873d-da9315f9f68b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;55ce67c1-0eee-443e-873d-da9315f9f68b;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/4d195f2d-7c05-442b-a014-a9f83b8c66d2-bGdjOmluc3RhbGxhdGllI0xT;4d195f2d-7c05-442b-a014-a9f83b8c66d2;https://data.awvvlaanderen.be/id/asset/4d195f2d-7c05-442b-a014-a9f83b8c66d2-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
532;https://data.awvvlaanderen.be/id/asset/583dbab9-4df7-4460-9ad0-a364cb5e6ab7-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/885dc1db-642d-402f-83d2-ade1dd09df02-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/583dbab9-4df7-4460-9ad0-a364cb5e6ab7-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/2337031e-878c-4710-b3f3-1b763831f208-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '2337031e-878c-4710-b3f3-1b763831f208-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '885dc1db-642d-402f-83d2-ade1dd09df02-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '583dbab9-4df7-4460-9ad0-a364cb5e6ab7-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/583dbab9-4df7-4460-9ad0-a364cb5e6ab7-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;583dbab9-4df7-4460-9ad0-a364cb5e6ab7;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/2337031e-878c-4710-b3f3-1b763831f208-bGdjOmluc3RhbGxhdGllI0xT;2337031e-878c-4710-b3f3-1b763831f208;https://data.awvvlaanderen.be/id/asset/2337031e-878c-4710-b3f3-1b763831f208-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
535;https://data.awvvlaanderen.be/id/asset/5e4b662a-af49-4587-af55-2754490df318-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/2a013a37-de4c-4900-8186-3e9bdbee5433-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/5e4b662a-af49-4587-af55-2754490df318-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/67483628-9849-4476-bfa6-bfbe65702875-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '67483628-9849-4476-bfa6-bfbe65702875-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '2a013a37-de4c-4900-8186-3e9bdbee5433-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.identificator': '5e4b662a-af49-4587-af55-2754490df318-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg', 'DtcIdentificator.toegekendDoor': 'AWV'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/5e4b662a-af49-4587-af55-2754490df318-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;5e4b662a-af49-4587-af55-2754490df318;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/67483628-9849-4476-bfa6-bfbe65702875-bGdjOmluc3RhbGxhdGllI0xT;67483628-9849-4476-bfa6-bfbe65702875;https://data.awvvlaanderen.be/id/asset/67483628-9849-4476-bfa6-bfbe65702875-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
536;https://data.awvvlaanderen.be/id/asset/6450e4d3-b8ad-4da2-b6f0-2331c644e5cb-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/571d6474-ebf7-4232-92e5-ed50c1ad2e78-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/6450e4d3-b8ad-4da2-b6f0-2331c644e5cb-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/d7b119c9-cb1c-49b8-8648-fbc0b6649755-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'd7b119c9-cb1c-49b8-8648-fbc0b6649755-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '571d6474-ebf7-4232-92e5-ed50c1ad2e78-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '6450e4d3-b8ad-4da2-b6f0-2331c644e5cb-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/6450e4d3-b8ad-4da2-b6f0-2331c644e5cb-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;6450e4d3-b8ad-4da2-b6f0-2331c644e5cb;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/d7b119c9-cb1c-49b8-8648-fbc0b6649755-bGdjOmluc3RhbGxhdGllI0xT;d7b119c9-cb1c-49b8-8648-fbc0b6649755;https://data.awvvlaanderen.be/id/asset/d7b119c9-cb1c-49b8-8648-fbc0b6649755-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
545;https://data.awvvlaanderen.be/id/asset/7a4d7297-be7c-4f25-a04c-790ec07da0f8-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/3639a5e3-747c-469d-bd6f-690b0fd3fbdb-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/7a4d7297-be7c-4f25-a04c-790ec07da0f8-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/64048dfb-d50d-4bcf-8b02-43108f29ca80-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '64048dfb-d50d-4bcf-8b02-43108f29ca80-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.identificator': '3639a5e3-747c-469d-bd6f-690b0fd3fbdb-b25kZXJkZWVsI0hvb3J0Qmlq', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.identificator': '7a4d7297-be7c-4f25-a04c-790ec07da0f8-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg', 'DtcIdentificator.toegekendDoor': 'AWV'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/7a4d7297-be7c-4f25-a04c-790ec07da0f8-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;7a4d7297-be7c-4f25-a04c-790ec07da0f8;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/64048dfb-d50d-4bcf-8b02-43108f29ca80-bGdjOmluc3RhbGxhdGllI0xT;64048dfb-d50d-4bcf-8b02-43108f29ca80;https://data.awvvlaanderen.be/id/asset/64048dfb-d50d-4bcf-8b02-43108f29ca80-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
550;https://data.awvvlaanderen.be/id/asset/92781fd8-f5df-4ba8-afd0-86a747be163b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/7d56c9b2-8c4a-4711-bac3-d5e74bbe14bd-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/92781fd8-f5df-4ba8-afd0-86a747be163b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/0ef2a597-5b48-4f57-99c9-595aded6f18d-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '0ef2a597-5b48-4f57-99c9-595aded6f18d-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '7d56c9b2-8c4a-4711-bac3-d5e74bbe14bd-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '92781fd8-f5df-4ba8-afd0-86a747be163b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/92781fd8-f5df-4ba8-afd0-86a747be163b-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;92781fd8-f5df-4ba8-afd0-86a747be163b;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/0ef2a597-5b48-4f57-99c9-595aded6f18d-bGdjOmluc3RhbGxhdGllI0xT;0ef2a597-5b48-4f57-99c9-595aded6f18d;https://data.awvvlaanderen.be/id/asset/0ef2a597-5b48-4f57-99c9-595aded6f18d-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
